promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
102,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,142,1.98,1
103,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.83,0.0,0.5,0,717,3.25,1
103,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,276,2.37,1
103,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,155,2.14,1
104,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,388,2.52,1
104,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,346,2.37,1
104,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.0,0,115,1.96,1
105,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,642,2.86,1
105,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,334,2.36,1
105,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,147,1.97,1
106,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,398,2.36,1
106,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,295,2.33,1
106,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.25,0.0,0.5,0,146,2.01,1
107,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,597,2.81,1
107,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,288,2.34,1
107,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,110,2.16,1
108,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,671,2.88,1
108,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,319,2.36,1
108,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.0,0.0,0.5,0,120,2.15,1
109,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,572,2.85,1
109,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.25,0.0,0.5,0,340,2.37,1
109,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.0,0,93,1.99,1
110,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,473,2.59,1
110,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.25,0.0,0.5,0,228,2.21,1
110,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.25,0.0,0.5,0,141,2.05,1
111,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,425,2.63,1
111,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,240,2.28,1
111,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,101,2.12,1
112,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,539,2.54,1
112,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,457,2.53,1
112,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,182,2.15,1
113,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,592,2.82,1
113,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,343,2.32,1
113,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,189,2.13,1
114,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,510,2.53,1
114,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,230,2.27,1
114,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.0,0,116,1.93,1
115,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,551,2.81,1
115,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.25,0.0,0.5,0,276,2.32,1
115,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,114,2.11,1
116,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,688,2.83,1
116,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,584,2.55,1
116,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,146,1.95,1
117,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,618,3.12,1
117,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,365,2.33,1
117,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,132,2.1,1
118,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.65,0.0,0.5,0,674,3.16,1
118,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,393,2.51,1
118,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,139,2.12,1
119,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.0,0.5,0,794,3.43,1
119,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,292,2.32,1
119,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,104,2.12,1
120,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,722,3.16,1
120,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,252,2.32,1
120,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,125,2.1,1
121,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.5,0,900,3.89,1
121,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,401,2.52,1
121,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,107,2.11,1
122,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.5,0,825,3.88,1
122,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,374,2.33,1
122,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,148,2.11,1
123,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.65,0.15,0.5,0,943,3.34,1
123,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,311,2.33,1
123,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,81,1.93,1
124,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,601,2.77,1
124,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,303,2.31,1
124,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,101,2.1,1
125,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.5,0,733,3.48,1
125,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,302,2.2,1
125,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,110,2.1,1
126,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.0,0.0,0,801,3.2,1
126,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,420,2.52,1
126,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,173,2.14,1
127,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.95,0.75,0.0,0.5,0,550,2.8,1
127,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,321,2.32,1
127,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,128,2.1,1
128,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,1.0,1.0,0.0,0.0,0,605,2.8,1
128,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,342,2.54,1
128,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.0,0,143,1.97,1
129,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,718,3.23,1
129,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,278,2.33,1
129,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,156,2.13,1
130,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.1,0.5,0,825,3.53,1
130,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,282,2.32,1
130,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,126,2.1,1
131,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.25,0.5,0,792,3.3,1
131,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,289,2.34,1
131,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,149,2.12,1
132,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.1,0.5,0,797,3.37,1
132,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,295,2.33,1
132,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,107,1.95,1
133,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,693,3.21,1
133,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.4,0.3,0.1,0.5,0,328,2.37,1
133,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,132,2.1,1
134,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,876,3.43,1
134,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,300,2.31,1
134,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,118,2.09,1
135,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.8,0.1,0.5,0,828,3.88,1
135,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,376,2.36,1
135,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,151,2.12,1
136,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,946,3.37,1
136,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.25,0.0,0.5,0,314,2.34,1
136,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,84,1.93,1
137,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.1,0.5,0,804,3.44,1
137,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,307,2.32,1
137,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,109,2.1,1
138,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,563,2.82,1
138,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.33,0.5,0.0,0.5,0,304,2.33,1
138,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.0,0,113,1.94,1
139,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.0,0.5,0,772,3.58,1
139,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,312,2.34,1
139,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,118,2.13,1
140,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,737,3.21,1
140,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,329,2.33,1
140,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,127,2.1,1
141,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.85,0.1,0.5,0,860,3.46,1
141,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,341,2.19,1
141,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.5,0,87,1.94,1
142,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.83,0.0,0.5,0,721,3.21,1
142,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,280,2.33,1
142,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,159,2.13,1
143,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,526,2.83,1
143,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,381,2.49,1
143,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,200,2.27,1
144,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,435,2.53,1
144,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,247,2.35,1
144,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,144,2.11,1
145,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,562,2.79,1
145,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,311,2.34,1
145,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.5,0.0,0.5,0,102,1.95,1
146,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.25,1.0,0,310,2.32,1
146,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,265,2.33,1
146,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,150,2.14,1
147,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,79,2.09,1
147,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,224,2.27,1
147,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.5,0,62,2.08,1
148,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,669,2.81,1
148,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,346,2.32,1
148,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.5,0.0,0.5,0,180,2.13,1
149,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,1.0,0,75,2.1,1
149,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.25,0.25,0.0,0.5,0,166,2.13,1
149,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.0,0.0,0.0,0.0,0,66,2.09,1
150,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.85,0.75,0.25,0.75,0,799,3.45,1
150,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,302,2.34,1
150,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.5,0,105,2.1,1
151,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.83,0.75,0.0,0.75,0,484,2.77,1
151,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,215,2.3,1
151,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.5,0.0,0.0,0.0,0,97,1.96,1
152,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.75,0.0,0.5,0,605,2.8,1
152,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.67,0.33,0.0,0.5,0,314,2.34,1
152,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,152,2.13,1
153,front,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.67,0.0,0.5,0,480,2.53,1
153,second,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.5,0.0,0.5,0,253,2.28,1
153,third,qwen3:8b,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,20260801,16384,0.75,0.25,0.0,0.0,0,107,2.1,1
