promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
109,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,0.75,0,572,2.55,1
109,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,340,2.08,1
109,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,0.25,0,93,1.85,1
110,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,473,2.28,1
110,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,228,2.04,1
110,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,141,1.88,1
111,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.6,0.0,1.0,0,425,2.27,1
111,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,240,2.03,1
111,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,101,1.88,1
112,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,539,2.29,1
112,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,457,2.26,1
112,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,182,1.9,1
113,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.8,0.0,0.5,0,592,2.58,1
113,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,343,2.06,1
113,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,189,1.92,1
114,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.0,0.0,0.5,0,510,2.3,1
114,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,230,2.05,1
114,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,116,1.86,1
115,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,551,2.55,1
115,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,276,2.07,1
115,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,0.5,0,114,1.86,1
116,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,0.67,0.0,1.0,0,688,2.7,1
116,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,584,2.32,1
116,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,146,1.9,1
117,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.92,0.88,0.0,1.0,0,618,2.58,1
117,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.25,0,365,2.1,1
117,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,0.5,0,132,1.85,1
118,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.0,1.0,0,674,2.98,1
118,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,393,2.22,1
118,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,139,2.58,1
119,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,794,3.5,1
119,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,292,2.16,1
119,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,104,1.93,1
120,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.0,0.75,0,722,3.05,1
120,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,252,2.15,1
120,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,1.0,0.5,0.0,0.0,0,125,1.91,1
121,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,900,3.41,1
121,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,401,2.27,1
121,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,107,1.87,1
122,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.0,0.75,0,825,3.35,1
122,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.25,0,374,2.22,1
122,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,148,1.88,1
123,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.05,1.0,0,943,3.34,1
123,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,311,2.21,1
123,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.5,0,81,1.86,1
124,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,0.92,0.0,1.0,0,601,2.68,1
124,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,303,2.13,1
124,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,101,1.88,1
125,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.95,1.0,0.0,1.0,0,733,3.45,1
125,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,302,2.14,1
125,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,110,1.87,1
126,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,801,2.75,1
126,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,420,2.34,1
126,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,173,1.92,1
127,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.2,0.8,0,550,2.59,1
127,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,321,2.13,1
127,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,128,1.9,1
128,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.0,0.5,0,605,2.62,1
128,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,1.0,1.0,0.0,0.5,0,342,2.35,1
128,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,143,1.94,1
129,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.0,0.5,0,718,2.99,1
129,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,278,2.16,1
129,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,156,1.94,1
130,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,825,3.37,1
130,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,282,2.19,1
130,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.5,0,126,1.86,1
131,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,1.0,0.33,1.0,0,792,3.34,1
131,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,289,2.13,1
131,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,149,1.86,1
132,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,797,3.33,1
132,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,295,2.16,1
132,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,107,1.85,1
133,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.6,0.9,0,693,2.97,1
133,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.75,1.0,0.5,0,328,2.28,1
133,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.0,0.5,0,132,1.86,1
134,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,876,3.33,1
134,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.75,0,300,2.11,1
134,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,0.0,1.0,0,118,1.85,1
135,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,0.67,0,828,3.32,1
135,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,376,2.2,1
135,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.5,0.0,1.0,0,151,1.84,1
136,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.15,0.95,0,946,3.33,1
136,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,314,2.09,1
136,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.5,0,84,1.84,1
137,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.75,0.0,1.0,0,804,3.37,1
137,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,307,2.08,1
137,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,109,1.84,1
138,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,563,2.53,1
138,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.75,0.5,0,304,2.06,1
138,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,113,1.84,1
139,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,1.0,0.2,0.8,0,772,2.95,1
139,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,312,2.07,1
139,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,118,1.84,1
140,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.05,0.75,0,737,2.92,1
140,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,329,2.08,1
140,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,127,1.84,1
141,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,860,3.38,1
141,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,341,2.08,1
141,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,0.5,0,87,1.83,1
142,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.2,0.9,0,721,2.99,1
142,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,280,2.14,1
142,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,159,1.85,1
143,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.15,0.75,0,526,2.66,1
143,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,381,2.25,1
143,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,200,2.03,1
144,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.0,1.0,0,435,2.28,1
144,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,247,2.02,1
144,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,144,1.87,1
145,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.25,0.67,0,562,2.62,1
145,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,311,2.06,1
145,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,102,1.84,1
146,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.5,1.0,0,310,2.07,1
146,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,265,2.03,1
146,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,150,1.86,1
147,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,1.0,1.0,1.0,0,79,1.84,1
147,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,1.0,0.5,0.5,0,224,2.01,1
147,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,0.5,0,62,1.83,1
148,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.9,0.8,0.0,1.0,0,669,2.65,1
148,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,346,2.09,1
148,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,180,1.88,1
149,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,1.0,1.0,0,75,1.83,1
149,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,1.0,0.5,1.0,0,166,1.87,1
149,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.0,0.0,0.0,1.0,0,66,1.83,1
150,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.75,0.0,1.0,0,799,3.48,1
150,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,302,2.08,1
150,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,1.0,0,105,1.85,1
151,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,484,2.31,1
151,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,1.0,0,215,1.88,1
151,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,0.0,1.0,1.0,0,97,1.84,1
152,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.25,1.0,0,605,2.62,1
152,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,314,2.08,1
152,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,1.0,0.5,0,152,1.89,1
153,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,0.6,0.0,1.0,0,480,2.28,1
153,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.5,1.0,0,253,2.02,1
153,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,107,1.84,1
154,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,855,3.36,1
154,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.75,0,336,2.13,1
154,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,1.0,1.0,0,82,1.82,1
155,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.65,0.25,0.75,0,553,2.55,1
155,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,0.25,1.0,0,283,2.04,1
155,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.0,0.0,0.5,0,95,1.83,1
156,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.88,0.0,1.0,0,677,2.61,1
156,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,1.0,1.0,0,285,2.04,1
156,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,152,1.84,1
157,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.83,0.67,0.0,0.5,0,689,2.64,1
157,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.5,1.0,0.25,0,383,2.1,1
157,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,124,1.85,1
158,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.05,0.65,0,831,3.4,1
158,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,314,2.1,1
158,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,93,1.84,1
159,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,1.0,0.0,0.5,0,690,2.98,1
159,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,1.0,0,325,2.14,1
159,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.0,0.5,0,129,1.91,1
160,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.25,0.5,0,873,3.31,1
160,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,297,2.06,1
160,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,0.25,0.0,1.0,0,115,1.83,1
161,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.2,0.8,0,875,3.34,1
161,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,365,2.09,1
161,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.25,1.0,0.0,0.5,0,125,1.85,1
162,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,1.0,0.25,0.75,0,795,2.99,1
162,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.75,0,266,2.06,1
162,third,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.75,1.0,0.5,0.25,0,102,1.85,1
163,front,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.85,0.95,0.0,1.0,0,801,3.38,1
163,second,llama3.1:latest,46e0c10c039e019119339687c3c1757cc81b9da49709a3b3924863ba87ca666e,20260801,16384,0.8,0.6,1.0,0.9,0,304,2.1,1
