promptid,stage,judge,digest,seed,num_ctx,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts
97,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.33,0.67,0,310,6.15,1
97,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,80,4.7,1
98,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.83,0.67,0.0,0.5,0,600,6.5,1
98,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.33,0.0,0.0,0,301,5.39,1
98,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,100,4.74,1
99,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.4,0,1104,7.18,1
99,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.0,0,468,6.14,1
99,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.5,0.0,0.0,0,152,4.75,1
100,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,768,6.31,1
100,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,308,5.47,1
100,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,114,4.73,1
101,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.0,0.33,0,541,5.89,1
101,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.0,0,477,6.02,1
101,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.5,0.0,0.0,0,138,4.75,1
102,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,604,6.22,1
102,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,340,5.25,1
102,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,142,4.75,1
103,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.1,0.4,0,717,7.35,1
103,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,276,5.45,1
103,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,155,4.83,1
104,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,388,5.26,1
104,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,346,5.37,1
104,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,115,4.91,1
105,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.1,0.0,0.2,0,642,6.4,1
105,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,334,5.32,1
105,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,147,4.74,1
106,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,398,5.4,1
106,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,295,5.36,1
106,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,146,4.83,1
107,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,597,5.92,1
107,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,288,5.39,1
107,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,110,4.8,1
108,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.0,0,671,6.6,1
108,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,319,5.34,1
108,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,120,4.77,1
109,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,572,5.7,1
109,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,340,5.35,1
109,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,93,4.78,1
110,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,473,6.04,1
110,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,228,4.78,1
110,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.25,0.5,0,141,4.74,1
111,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.0,0,425,5.16,1
111,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,240,4.71,1
111,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,101,4.82,1
112,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,539,5.97,1
112,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,457,5.73,1
112,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,182,4.74,1
113,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,592,5.64,1
113,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,343,5.34,1
113,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,189,4.72,1
114,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,510,5.92,1
114,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,230,4.72,1
114,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,116,4.77,1
115,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,0.0,0,551,5.56,1
115,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,276,5.29,1
115,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,114,4.74,1
116,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.4,0.0,0.0,0.0,0,688,6.62,1
116,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,584,5.66,1
116,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,146,4.77,1
117,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.75,0.0,0.0,0,618,5.99,1
117,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,365,5.3,1
117,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,132,4.77,1
118,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.4,0.0,0.6,0,674,5.97,1
118,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,393,5.27,1
118,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,139,4.79,1
119,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,794,7.12,1
119,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,292,5.36,1
119,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,104,4.85,1
120,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.3,0,722,7.32,1
120,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.33,0.0,0.0,0,252,5.39,1
120,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.5,0.0,0.0,0,125,4.77,1
121,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.0,0.0,0,900,6.97,1
121,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.11,0.0,0.0,0,401,5.23,1
121,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,107,4.74,1
122,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,825,7.29,1
122,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,374,5.44,1
122,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.5,0,148,4.75,1
123,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.3,0.1,0.4,0,943,6.97,1
123,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.0,0,311,5.37,1
123,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,81,4.7,1
124,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.83,0.67,0.0,0.5,0,601,6.48,1
124,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.0,0,303,5.37,1
124,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,101,4.75,1
125,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,733,6.95,1
125,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.5,0,302,5.42,1
125,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.0,0,110,4.76,1
126,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.67,0.0,0.0,0,801,6.91,1
126,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.0,0.0,0.4,0,420,5.22,1
126,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.33,0,173,4.76,1
127,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.5,0.0,0.5,0,550,5.73,1
127,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.5,0,321,5.33,1
127,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.25,0.0,0.5,0,128,4.74,1
128,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,605,6.34,1
128,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.0,0,342,5.27,1
128,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,143,4.76,1
129,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.0,0.4,0,718,7.33,1
129,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,278,5.33,1
129,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,0.0,0.0,0.0,0,156,4.73,1
130,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,825,6.59,1
130,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,282,5.36,1
130,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,126,4.73,1
131,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,792,7.0,1
131,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,289,5.36,1
131,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,149,4.74,1
132,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,797,6.94,1
132,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,295,5.38,1
132,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,107,4.73,1
133,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.65,0.0,0.3,0,693,7.3,1
133,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.25,0.0,0.0,0.5,0,328,5.38,1
133,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,132,4.75,1
134,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.9,0.0,0.4,0,876,6.92,1
134,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,300,5.34,1
134,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,118,4.73,1
135,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,828,6.98,1
135,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,376,5.39,1
135,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,151,4.73,1
136,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.2,0.0,0.0,0,946,6.94,1
136,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.33,0.67,0,314,5.38,1
136,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.0,0,84,4.7,1
137,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,804,6.9,1
137,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,307,5.4,1
137,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.6,0.0,0.0,0.5,0,109,4.72,1
138,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.4,0.0,0.0,0,563,5.68,1
138,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.33,0.0,0.5,0,304,5.33,1
138,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.25,0.0,0.0,0,113,4.75,1
139,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,1.0,1.0,0.0,0.5,0,772,6.34,1
139,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.5,0,312,5.38,1
139,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,118,4.74,1
140,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.0,0.2,0,737,7.32,1
140,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.25,0.0,0.5,0,329,5.41,1
140,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.33,0.0,0.0,0,127,4.73,1
141,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.86,0.0,0.5,0,860,6.84,1
141,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.33,0.0,0.0,0.5,0,341,5.38,1
141,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.0,0.0,0.0,1.0,0,87,4.46,1
142,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.75,0.1,0.4,0,721,7.3,1
142,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.5,0,280,5.28,1
142,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,159,4.77,1
143,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.15,0.25,0.6,0,526,6.6,1
143,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.25,0.5,0,381,5.22,1
143,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.75,0.0,0.0,0.0,0,200,4.73,1
144,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.33,0.0,0.5,0,435,5.94,1
144,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,247,4.72,1
144,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.5,0.0,0.0,0.5,0,144,4.89,1
145,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.85,0.67,0.0,0.4,0,562,6.69,1
145,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,311,5.41,1
145,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,0.67,0.0,0.0,0.33,0,102,4.74,1
